UPRN,TOID
100062421560,osgb1000013010385
100060753650,osgb1000013010392
10003316294,osgb1000013011023
10003316290,osgb1000013011023
10003316265,osgb1000013011024
10003316252,osgb1000013010579
10003316251,osgb1000013010104
10003316261,osgb1000013010283
10003316260,osgb1000013010284
10013855059,osgb1000002315403327
10003316259,osgb1000013010285
10003316258,osgb1000013010286
10003316257,osgb1000013010288
10003316253,osgb1000013010291
10003316300,osgb1000013010292
10003316277,osgb1000013010906
10003316276,osgb1000013010912
10003316274,osgb1000013010914
10003316270,osgb1000013010919
10003316289,osgb1000013010628
10003316268,osgb1000013010921
10003316267,osgb1000013010922
10003316288,osgb1000013010627
10003316287,osgb1000013010624
10003316286,osgb1000013010620
10003316285,osgb1000013010619
10003316284,osgb1000013010618
10003316283,osgb1000013010617
10003316282,osgb1000013010616
10003316281,osgb1000013010615
10003316280,osgb1000013010614
10003316279,osgb1000013010611
100062421653,osgb1000013010879
100060757554,osgb1000013008774
200001513492,osgb1000042786857
100060757551,osgb1000013008792
10067624097,osgb1000002315313644
10024249128,osgb1000002315359187
100060757550,osgb1000013008791
100060757553,osgb1000013008795
100060757549,osgb1000013008789
100060757548,osgb1000013008785
100060757547,osgb1000013008784
100060757544,osgb1000013008778
10013855564,osgb1000002315449955
100060757542,osgb1000013010885
100060757541,osgb1000013010887
10013855936,osgb1000002315449982
10013855935,osgb1000002315449981
100060757535,osgb1000013010872
100060757538,osgb1000013010893
100060757537,osgb1000013010896
100062041958,osgb1000013010874
100062041959,osgb1000013010874
100062041960,osgb1000013010874
100062041961,osgb1000013010874
10003323590,osgb1000013010874
100062041963,osgb1000013010874
100060757536,osgb1000013010898
100060757534,osgb1000013010899
100060757533,osgb1000013010902
10003323593,osgb1000013011040
100060757532,osgb1000013010904
100060754029,osgb1000013008800
100060754028,osgb1000013008801
100060754020,osgb1000013008782
100060754026,osgb1000013008805
100060754018,osgb1000013008875
100060754025,osgb1000013008806
100060754019,osgb1000013008940
100060754012,osgb1000013008867
10091030115,osgb5000005249537811
10013854893,osgb1000002315298920
100060754007,osgb1000013008864
100060754000,osgb1000013010974
100060754011,osgb1000013008818
100060754001,osgb1000013008861
100060754010,osgb1000013008821
10095855919,osgb1000013008855
100060753993,osgb1000013008852
100060754004,osgb1000013008824
100060753991,osgb1000013008851
100060754002,osgb1000013010971
100060753989,osgb1000013008849
100060753987,osgb1000013008844
100060753979,osgb1000013010977
100060753977,osgb1000013010978
100060753997,osgb1000013010966
100060753996,osgb1000013010964
100060753994,osgb1000013010963
100060753990,osgb1000013010958
100060753988,osgb1000013010957
100060753972,osgb1000013010941
100060753970,osgb1000013010940
100060753984,osgb1000013010952
100060753978,osgb1000013010950
100060753969,osgb1000013010947
100060753967,osgb1000013010946
100060753965,osgb1000013010945
10091030778,osgb5000005181954338
100060753971,osgb1000013010984
100060753962,osgb1000013010936
100060753955,osgb1000013010923
100060753968,osgb1000013010986
100060753964,osgb1000013010989
100060753961,osgb1000013010994
100060753950,osgb1000013010929
100062421976,osgb1000013010997
10090468042,osgb5000005102966320
100060753957,osgb1000013010998
100060753956,osgb1000013010999
100060753948,osgb1000013010928
100060753951,osgb1000013011003
10013855566,osgb1000002315359304
100060754033,osgb1000013008914
100060754034,osgb1000013008911
100060754037,osgb1000013008906
100060754038,osgb1000013008907
100060754040,osgb1000013008880
100060754041,osgb1000013008923
100060757243,osgb1000013008886
100060757241,osgb1000013008688
100060757239,osgb1000013008691
100060757238,osgb1000013008692
100060757237,osgb1000013008695
100060757236,osgb1000013010311
100060757235,osgb1000013010308
100060757234,osgb1000013010307
100060753516,osgb1000013008697
100060753517,osgb1000013010401
100060753515,osgb1000013008706
100060753514,osgb1000013008707
100060753512,osgb1000013008709
100060753511,osgb1000013008710
100062421729,osgb1000013017231
100060759691,osgb1000013017488
100060759651,osgb1000013016618
10003316747,osgb1000013017514
10003316748,osgb1000013017513
10003316749,osgb1000013017512
10003316750,osgb1000013017512
10003316751,osgb1000013017511
10003316752,osgb1000013017511
100060759689,osgb1000013017490
100060759683,osgb1000013016584
100060759688,osgb1000013017491
100060759679,osgb1000013016588
100060759678,osgb1000013016589
100060759676,osgb1000013016594
10024248692,osgb1000013016693
100062421889,osgb1000013016693
100060759652,osgb1000013016694
100060759657,osgb1000013016701
100060759658,osgb1000013016702
100060759659,osgb1000013016703
100060759654,osgb1000013016696
100060759666,osgb1000013016714
100060759667,osgb1000013016715
100062421490,osgb1000013018387
100062421491,osgb1000013018386
100062421492,osgb1000013018385
100060754437,osgb1000013016625
10024249493,osgb1000002315465666
100060754438,osgb1000013016626
100062421869,osgb1000002315465665
100060754439,osgb1000013016627
10024249492,osgb1000002315465667
100060754436,osgb1000002315465668
100060754440,osgb1000013016629
10067624053,osgb1000002050998950
100060754441,osgb1000013016630
10067624052,osgb1000002050998949
100060754442,osgb1000013016631
100060754435,osgb1000013016687
100060754434,osgb1000013016685
10024249447,osgb1000002315353647
100060754433,osgb1000013016684
10024249448,osgb1000002315353646
100060754432,osgb1000013016683
10024249450,osgb1000002315353644
100060754443,osgb1000013016640
100060754444,osgb1000013016641
100060754445,osgb1000013016642
100060754446,osgb1000013016643
100060757457,osgb1000013016634
100060757459,osgb1000013016635
100060757461,osgb1000013016636
100060757463,osgb1000013016637
100060757467,osgb1000013016639
100060757465,osgb1000013016638
100060757455,osgb1000013016725
100060757456,osgb1000013016726
100060757466,osgb1000013016731
100060757458,osgb1000013016727
100060757460,osgb1000013016728
100060757462,osgb1000013016729
100060757472,osgb1000013016645
100060757474,osgb1000013016646
100060757480,osgb1000013016649
100060757476,osgb1000013016647
100060757478,osgb1000013016648
100060757494,osgb1000013016656
100060757498,osgb1000013016658
100060757496,osgb1000013016657
100060757502,osgb1000013016660
100060757506,osgb1000013016663
100060757505,osgb1000013016662
100060757509,osgb1000013016665
100060757511,osgb1000013016666
100060757512,osgb1000013016667
100060757514,osgb1000013016668
100060757515,osgb1000013016669
100060757516,osgb1000013016670
100060757517,osgb1000013016671
100060757518,osgb1000013016672
100060757471,osgb1000013016786
100060757473,osgb1000013016787
100060757477,osgb1000013016789
100060757479,osgb1000013016790
100060757482,osgb1000013016792
100060757485,osgb1000013016794
100060757486,osgb1000013016795
100060757487,osgb1000013016796
10067624086,osgb1000002315252234
100060757489,osgb1000013016797
100060757491,osgb1000013016798
100060757493,osgb1000013016799
100060757499,osgb1000013016802
10024248407,osgb1000002315252234
10013855881,osgb1000013016814
100060757513,osgb1000013016814
100062421563,osgb1000013016813
100062421664,osgb1000013016812
10067624091,osgb1000002315252233
100060753770,osgb1000013016783
100060753771,osgb1000013016782
100060753769,osgb1000013016781
100060753767,osgb1000013016779
100060753766,osgb1000013016778
100060753765,osgb1000013016777
10090468553,osgb5000005106483589
10090468552,osgb5000005106483588
10090468551,osgb5000005106483584
100062421477,osgb1000013017437
100060753778,osgb1000013016740
100060753764,osgb1000013016834
100060753783,osgb1000013016748
100060753763,osgb1000013016835
100060753761,osgb1000013016836
100060753762,osgb1000013016837
100060753785,osgb1000013016750
10024249202,osgb1000013016751
100060753760,osgb1000013016840
100060753758,osgb1000013016843
100060753786,osgb1000013016755
100060753787,osgb1000013016754
100060753757,osgb1000013016868
10023713289,osgb1000002315458105
10023713299,osgb1000002315561685
10023713300,osgb1000002315561684
10023713301,osgb1000002315561687
10023713302,osgb1000002315561686
10023713303,osgb1000002315561689
10023713304,osgb1000002315561690
10003316760,osgb1000013016897
100062421857,osgb5000005106483583
100060759387,osgb1000013016830
100060759384,osgb1000013016824
100060759383,osgb1000013016823
100060759381,osgb1000013017472
100060759374,osgb1000013016833
100060759375,osgb1000013016867
10023714533,osgb1000002315414766
100060759376,osgb1000013016866
100060759379,osgb1000013016863
10023714537,osgb1000002315414766
100060759281,osgb1000013017201
100060759279,osgb1000013017200
100060759271,osgb1000013017195
100060759268,osgb1000013017192
100060759286,osgb1000013016815
100060759285,osgb1000013017455
100060759283,osgb1000013016817
100060759274,osgb1000013016821
100060759291,osgb1000013017225
100060759272,osgb1000013016822
100060759289,osgb1000013017227
100060759288,osgb1000013017228
100060759287,osgb1000013017229
10013855814,osgb1000002315412569
100060759310,osgb1000013017238
100060759308,osgb1000013017237
100060759334,osgb1000013017359
100060759326,osgb1000013017363
100060759324,osgb1000013017364
100060759320,osgb1000013017368
100060759318,osgb1000013017369
100060759314,osgb1000013017373
100060752830,osgb1000013018105
100060759348,osgb1000013018128
100060759333,osgb1000013018111
100060759347,osgb1000013018127
100060759331,osgb1000013018112
100060759329,osgb1000013018113
100060759346,osgb1000013018126
100060759327,osgb1000013018114
100060759325,osgb1000013018115
100060759323,osgb1000013018116
100060759321,osgb1000013018117
100060759345,osgb1000013018125
100060759344,osgb1000013018124
100060759317,osgb1000013018119
100060759315,osgb1000013018120
100060759343,osgb1000013018123
100060759342,osgb1000013018122
100060759341,osgb1000013018121
100060759340,osgb1000013017354
100060759339,osgb1000013017353
100060759309,osgb1000013016535
100062421910,osgb1000013017390
100060758575,osgb1000013017390
100060758576,osgb1000013017386
100060758578,osgb1000013017384
100060758580,osgb1000013017382
100060758581,osgb1000013017381
100060758582,osgb1000013017380
100060758585,osgb1000013017377
100060757862,osgb1000013016519
100060757864,osgb1000013016517
100060757865,osgb1000013016516
100060757866,osgb1000013016515
100060757860,osgb1000013016521
100060757861,osgb1000013016520
100060757867,osgb1000013016514
100060757858,osgb1000013016522
100060757859,osgb1000013017530
100060757856,osgb1000013016524
100060757857,osgb1000013016523
100060757852,osgb1000013016528
100060757855,osgb1000013016525
10067624101,osgb1000013016564
100060757837,osgb1000013016561
100060757838,osgb1000013016560
100060757841,osgb1000013016556
100060757843,osgb1000013016554
100060757844,osgb1000013016553
100060757845,osgb1000013016552
100060757846,osgb1000013016551
100060757847,osgb1000013016550
100060754605,osgb1000013017375
100060754602,osgb1000041199397
100060754601,osgb1000041199398
100060754178,osgb1000013018134
100060754182,osgb1000041199408
100060754181,osgb1000041199407
100060754162,osgb1000013017340
100060754165,osgb1000013017520
100060754158,osgb1000013017342
100060754150,osgb1000013017346
100060757367,osgb1000013018171
100060757372,osgb1000041199412
100060757366,osgb1000013018130
100060759351,osgb1000013018175
100060759350,osgb1000013018174
100060759349,osgb1000013018173
100060759693,osgb1000013017357
10094232741,osgb5000005249348550
100060759699,osgb1000013017393
100060759697,osgb1000013017394
100060759701,osgb1000013017392
100060759702,osgb1000013017391
100060757143,osgb1000013018178
100060757145,osgb1000013018179
100060757147,osgb1000013018180
100060757149,osgb1000013018181
100060757151,osgb1000013018182
100060757153,osgb1000013018183
100060757155,osgb1000013018184
100060757190,osgb1000013019385
100060757191,osgb1000013019385
100060757176,osgb1000013017645
100060757174,osgb1000013017645
100060757189,osgb1000013019387
100060757188,osgb1000013019388
100060757172,osgb1000013017642
100060757187,osgb1000013019389
100060757168,osgb1000013017641
100060757185,osgb1000013017681
100060757184,osgb1000013017680
100060757164,osgb1000013017638
100060757162,osgb1000013017638
100060757182,osgb1000013017678
100060757181,osgb1000013017677
100060757180,osgb1000013017676
100060757158,osgb1000013017636
100060757179,osgb1000013017675
100060757156,osgb1000013017635
100060757154,osgb1000013017634
100060757178,osgb1000013017674
100060757177,osgb1000013017673
100060757152,osgb1000013017633
100060757150,osgb1000013017632
100060757175,osgb1000013017672
100060757148,osgb1000013017631
100060757146,osgb1000013017630
100060757144,osgb1000013017629
100060757165,osgb1000013017667
100060757163,osgb1000013017666
100060757161,osgb1000013017665
100060757159,osgb1000013017664
100060757157,osgb1000013017663
100060753938,osgb1000013017729
100060753940,osgb1000013017730
